track_name,stem_id,instrument,role,bpm,polyphony_score,dynamics_score,new_role,classification_reason,old_role
Track00798,S01,Electric Piano 2,Lead,120.97,1.7146211862564087,0.3671811709367656,Lead,Top 2/6 Poly,Lead
Track00798,S02,Tenor Sax,Lead,120.97,1.7368351221084597,0.2924758680189476,Lead,Top 2/6 Poly,Lead
Track00798,S03,Electric Guitar (muted),Harmony,120.97,2.3595080375671387,0.3243596574080724,Harmony,Ranked Harmony,Harmony
Track00798,S04,Overdriven Guitar,Harmony,120.97,2.1762564182281494,0.1022089264340911,Harmony,Ranked Harmony,Harmony
Track00798,S05,Lead 1 (square),Harmony,120.97,2.1154894828796387,0.303786133126876,Harmony,Ranked Harmony,Lead
Track00798,S06,String Ensemble 1,Harmony,120.97,2.038426637649536,0.3205460419685714,Harmony,Ranked Harmony,Harmony
Track00798,S08,Drums,Drums,120.97,2.454197406768799,0.4796451246696808,Drums,List Match,Drums
Track00801,S00,Flute,Lead,,1.5228195190429688,0.4361786640610947,Lead,Top 2/6 Poly,Lead
Track00801,S01,Drums,Drums,,2.476770639419556,0.5494876202108278,Drums,List Match,Drums
Track00801,S02,Electric Bass (finger),Bass,,1.431640625,0.2534455644546201,Bass,List Match,Bass
Track00801,S03,Electric Guitar (jazz),Harmony,,1.8992056846618648,0.5739658770186283,Harmony,Ranked Harmony,Harmony
Track00801,S04,Electric Guitar (muted),Harmony,,2.203420162200928,0.6280752689033804,Harmony,Ranked Harmony,Harmony
Track00801,S05,Acoustic Guitar (steel),Harmony,,2.1307101249694824,0.3452737995985585,Harmony,Ranked Harmony,Harmony
Track00801,S06,Bright Acoustic Piano,Lead,,1.6775572299957275,0.5398065708539849,Lead,Top 2/6 Poly,Lead
Track00801,S07,Electric Guitar (jazz),Harmony,,1.8834012746810915,0.3495796021319635,Harmony,Ranked Harmony,Lead
Track00799,S01,String Ensemble 1,Harmony,166.67,1.9465339183807373,0.4215839702751909,Harmony,Ranked Harmony,Harmony
Track00799,S02,Choir Aahs,Lead,166.67,1.508457064628601,0.3768380020253474,Lead,Top 2/8 Poly,Lead
Track00799,S03,Acoustic Guitar (steel),Harmony,166.67,1.8208680152893064,0.4312970879039877,Harmony,Ranked Harmony,Harmony
Track00799,S04,Bright Acoustic Piano,Harmony,166.67,1.998623371124268,0.719434257367007,Harmony,Ranked Harmony,Harmony
Track00799,S05,Lead 6 (voice),Harmony,166.67,1.962046980857849,0.3062624067884034,Harmony,Ranked Harmony,Lead
Track00799,S06,Electric Guitar (jazz),Harmony,166.67,1.7244281768798828,0.4304202342215082,Harmony,Ranked Harmony,Harmony
Track00799,S07,French Horn,Harmony,166.67,1.6691042184829712,0.2299703928962058,Harmony,Ranked Harmony,Harmony
Track00799,S08,Drums,Drums,166.67,2.417887926101685,0.533936932533906,Drums,List Match,Drums
Track00799,S09,Electric Piano 1,Lead,166.67,1.5463331937789917,0.2058148474268649,Lead,Top 2/8 Poly,Lead
Track00795,S01,String Ensemble 2,Harmony,129.31,1.8342385292053225,0.4011646479059151,Harmony,Ranked Harmony,Harmony
Track00795,S02,Violin,Harmony,129.31,1.5395702123641968,0.3495739837170606,Harmony,Ranked Harmony,Lead
Track00795,S04,Drums,Drums,129.31,2.336955070495605,0.8132493015897558,Drums,List Match,Drums
Track00795,S05,Acoustic Grand Piano,Harmony,129.31,1.9666941165924072,0.460633741202221,Harmony,Ranked Harmony,Harmony
Track00795,S06,Flute,Lead,129.31,1.0450419187545776,0.4556010838649741,Lead,Top 4/12 Poly,Lead
Track00795,S07,Pad 8 (sweep),Harmony,129.31,1.8644485473632808,0.4081747943827724,Harmony,Ranked Harmony,Harmony
Track00795,S08,Electric Piano 2,Harmony,129.31,1.11062753200531,0.3282344550727813,Harmony,Ranked Harmony,Lead
Track00795,S09,Pad 6 (metallic),Harmony,129.31,1.8298977613449097,0.2580342725001202,Harmony,Ranked Harmony,Harmony
Track00795,S10,Acoustic Guitar (steel),Harmony,129.31,1.9718371629714968,0.4275670793853023,Harmony,Ranked Harmony,Harmony
Track00795,S11,Fretless Bass,Bass,129.31,1.3712388277053833,0.3504029116064016,Bass,List Match,Bass
Track00795,S12,Overdriven Guitar,Harmony,129.31,1.2680751085281372,0.2049109899382767,Harmony,Ranked Harmony,Harmony
Track00795,S13,Lead 5 (charang),Lead,129.31,-1.0,-1.0,Lead,Top 4/12 Poly,Harmony
Track00795,S14,Choir Aahs,Lead,129.31,-1.0,-1.0,Lead,Top 4/12 Poly,Harmony
Track00795,S15,Acoustic Grand Piano,Lead,129.31,-1.0,-1.0,Lead,Top 4/12 Poly,Harmony
Track00809,S00,Fretless Bass,Bass,174.42,1.569442629814148,0.2631325859906942,Bass,List Match,Bass
Track00809,S01,Drums,Drums,174.42,2.4525132179260254,0.7224830758889694,Drums,List Match,Drums
Track00809,S02,Electric Piano 2,Lead,174.42,1.7868417501449585,0.3231154702715509,Lead,Top 1/4 Poly,Lead
Track00809,S03,Acoustic Guitar (steel),Harmony,174.42,1.9817951917648315,0.4206627970096969,Harmony,Ranked Harmony,Lead
Track00809,S04,Synth Strings 2,Harmony,174.42,1.9220643043518064,0.3244283043698372,Harmony,Ranked Harmony,Harmony
Track00809,S05,Electric Piano 1,Harmony,174.42,2.064671277999878,0.1844523709545103,Harmony,Ranked Harmony,Harmony
Track00802,S00,Drums,Drums,129.31,2.4388022422790527,0.3364995378095423,Drums,List Match,Drums
Track00802,S01,Electric Piano 2,Harmony,129.31,1.9352622032165527,0.2480875665939716,Harmony,Ranked Harmony,Harmony
Track00802,S04,Lead 1 (square),Harmony,129.31,1.6599143743515017,0.4594432876094147,Harmony,Ranked Harmony,Lead
Track00802,S06,Electric Bass (finger),Bass,129.31,2.2750961780548096,0.2201483873994864,Bass,List Match,Bass
Track00802,S07,Electric Guitar (clean),Harmony,129.31,1.7888848781585691,0.4579390271055155,Harmony,Ranked Harmony,Harmony
Track00802,S08,Overdriven Guitar,Harmony,129.31,2.078991651535034,0.2562363864151237,Harmony,Ranked Harmony,Harmony
Track00802,S09,Harmonica,Lead,129.31,1.2648507356643677,0.4552354224839418,Lead,Top 3/9 Poly,Lead
Track00802,S10,Electric Guitar (muted),Harmony,129.31,2.2113571166992188,0.2872819715573987,Harmony,Ranked Harmony,Harmony
Track00802,S11,Tenor Sax,Lead,129.31,1.168913722038269,0.5495482346952745,Lead,Top 3/9 Poly,Lead
Track00802,S12,Voice Oohs,Harmony,129.31,1.873767375946045,0.2817193046207238,Harmony,Ranked Harmony,Harmony
Track00802,S14,Electric Guitar (clean),Lead,129.31,-1.0,-1.0,Lead,Top 3/9 Poly,Harmony
Track00808,S00,Acoustic Grand Piano,Harmony,93.75,2.032480001449585,0.5316624890076191,Harmony,Ranked Harmony,Harmony
Track00808,S01,Drums,Drums,93.75,2.4406213760375977,0.6427888790272469,Drums,List Match,Drums
Track00808,S02,Acoustic Guitar (steel),Harmony,93.75,1.94776451587677,0.4747856409287048,Harmony,Ranked Harmony,Harmony
Track00808,S03,Electric Piano 1,Lead,93.75,1.4574536085128784,0.4891440220761957,Lead,Top 2/5 Poly,Lead
Track00808,S04,Electric Bass (finger),Bass,93.75,1.104910969734192,0.5041931674716329,Bass,List Match,Bass
Track00808,S05,Rock Organ,Harmony,93.75,1.5747672319412231,0.3208321953302104,Harmony,Ranked Harmony,Lead
Track00808,S06,Choir Aahs,Lead,93.75,1.549707293510437,0.254669654047502,Lead,Top 2/5 Poly,Lead
Track00807,S00,Fretless Bass,Bass,120.97,1.8683152198791504,0.1851697966394214,Bass,List Match,Bass
Track00807,S01,Synth Strings 1,Harmony,120.97,1.969066500663757,0.2651962011087583,Harmony,Ranked Harmony,Harmony
Track00807,S02,Lead 3 (calliope),Harmony,120.97,1.8516862392425537,0.3173932017655403,Harmony,Ranked Harmony,Lead
Track00807,S03,Electric Guitar (jazz),Lead,120.97,1.7778587341308594,0.4113810796527746,Lead,Top 3/9 Poly,Harmony
Track00807,S04,Voice Oohs,Harmony,120.97,1.8037930727005005,0.5523268524870799,Harmony,Ranked Harmony,Lead
Track00807,S05,Electric Piano 1,Harmony,120.97,2.2686009407043457,0.3159539320830524,Harmony,Ranked Harmony,Harmony
Track00807,S06,Electric Guitar (jazz),Lead,120.97,1.367646098136902,0.4552658622503941,Lead,Top 3/9 Poly,Lead
Track00807,S07,Acoustic Guitar (steel),Harmony,120.97,2.0883145332336426,0.2481349258351998,Harmony,Ranked Harmony,Harmony
Track00807,S08,Drums,Drums,120.97,2.4563353061676025,0.6415603547975124,Drums,List Match,Drums
Track00807,S09,Overdriven Guitar,Harmony,120.97,1.8840293884277344,0.1454932368289236,Harmony,Ranked Harmony,Harmony
Track00807,S10,Electric Guitar (clean),Lead,120.97,1.6944820880889893,0.2344199445781917,Lead,Top 3/9 Poly,Harmony
Track00806,S00,Electric Piano 2,Harmony,174.42,1.671900987625122,0.4043594329732515,Harmony,Ranked Harmony,Harmony
Track00806,S01,Electric Bass (finger),Bass,174.42,1.8922535181045528,0.266338989562907,Bass,List Match,Bass
Track00806,S02,Honky-tonk Piano,Harmony,174.42,1.722907543182373,0.5659748430989465,Harmony,Ranked Harmony,Harmony
Track00806,S03,Electric Guitar (muted),Lead,174.42,0.8090965151786804,0.3562781547312942,Lead,Top 2/8 Poly,Lead
Track00806,S04,String Ensemble 1,Harmony,174.42,2.198251724243164,0.0870036970734339,Harmony,Ranked Harmony,Harmony
Track00806,S05,Music Box,Harmony,174.42,2.3469955921173096,0.6932468810252765,Harmony,Ranked Harmony,Harmony
Track00806,S06,Pad 3 (polysynth),Harmony,174.42,1.9820033311843872,0.3938518564202356,Harmony,Ranked Harmony,Harmony
Track00806,S07,Electric Guitar (clean),Lead,174.42,0.5918506979942322,0.4579221152240711,Lead,Top 2/8 Poly,Lead
Track00806,S08,Drums,Drums,174.42,2.4587409496307373,0.7096806292791604,Drums,List Match,Drums
Track00806,S09,Alto Sax,Harmony,174.42,1.6730074882507324,0.2157139555657003,Harmony,Ranked Harmony,Lead
Track00803,S00,Drums,Drums,117.19,2.462092399597168,0.7054851700028865,Drums,List Match,Drums
Track00803,S01,Clavinet,Harmony,117.19,2.275949239730835,0.5851447714013717,Harmony,Ranked Harmony,Harmony
Track00803,S02,Oboe,Harmony,117.19,1.7724920511245728,0.235954064009232,Harmony,Ranked Harmony,Harmony
Track00803,S03,Acoustic Grand Piano,Harmony,117.19,2.0392067432403564,0.4374641950508874,Harmony,Ranked Harmony,Harmony
Track00803,S04,Fretless Bass,Bass,117.19,2.0550200939178467,0.370231804918787,Bass,List Match,Bass
Track00803,S05,Flute,Lead,117.19,0.9350038766860962,0.4147622106046669,Lead,Top 4/12 Poly,Lead
Track00803,S06,Drawbar Organ,Harmony,117.19,1.7018349170684814,0.0762218535899368,Harmony,Ranked Harmony,Harmony
Track00803,S07,Trombone,Harmony,117.19,1.738849401473999,0.3802255790763697,Harmony,Ranked Harmony,Harmony
Track00803,S08,Flute,Lead,117.19,1.2359695434570312,0.4376611006038117,Lead,Top 4/12 Poly,Lead
Track00803,S09,String Ensemble 1,Lead,117.19,1.5192419290542605,0.5346083921050772,Lead,Top 4/12 Poly,Lead
Track00803,S10,Electric Guitar (muted),Harmony,117.19,2.0382254123687744,0.3325314909613283,Harmony,Ranked Harmony,Harmony
Track00803,S11,Trombone,Harmony,117.19,1.869517922401428,0.3184290346463536,Harmony,Ranked Harmony,Harmony
Track00803,S12,Electric Guitar (jazz),Harmony,117.19,1.907696008682251,0.256692645081557,Harmony,Ranked Harmony,Harmony
Track00803,S13,Electric Piano 1,Lead,117.19,1.225950837135315,0.2320791527261979,Lead,Top 4/12 Poly,Harmony
Track00811,S00,Bright Acoustic Piano,Harmony,117.19,2.060644626617432,0.1811449835638835,Harmony,Ranked Harmony,Lead
Track00811,S01,Fretless Bass,Bass,117.19,1.885465145111084,0.4119188725140276,Bass,List Match,Bass
Track00811,S02,Electric Guitar (clean),Harmony,117.19,2.158238649368286,0.6307289738091456,Harmony,Ranked Harmony,Harmony
Track00811,S03,String Ensemble 1,Harmony,117.19,2.442847967147827,0.0855504450142702,Harmony,Ranked Harmony,Harmony
Track00811,S05,Trombone,Lead,117.19,1.3812850713729858,0.3546719509225428,Lead,Top 2/8 Poly,Harmony
Track00811,S06,Brass Section,Harmony,117.19,2.058465003967285,0.20195439410242,Harmony,Ranked Harmony,Harmony
Track00811,S07,Vibraphone,Harmony,117.19,1.702534317970276,0.4668939790134086,Harmony,Ranked Harmony,Lead
Track00811,S08,Choir Aahs,Lead,117.19,1.6526978015899658,0.50308538586104,Lead,Top 2/8 Poly,Lead
Track00811,S09,Trombone,Harmony,117.19,1.835797905921936,0.5071014387982961,Harmony,Ranked Harmony,Harmony
Track00811,S10,Drums,Drums,117.19,2.4632062911987305,0.7186667109651603,Drums,List Match,Drums
Track00812,S00,Drums,Drums,113.64,2.4684159755706787,0.5723899430138712,Drums,List Match,Drums
Track00812,S01,Fretless Bass,Bass,113.64,2.1150929927825928,0.2932244963641298,Bass,List Match,Bass
Track00812,S02,Bright Acoustic Piano,Harmony,113.64,2.1046879291534424,0.3241836667223078,Harmony,Ranked Harmony,Harmony
Track00812,S03,Rock Organ,Harmony,113.64,1.5695806741714478,0.2476696820877482,Harmony,Ranked Harmony,Lead
Track00812,S04,Alto Sax,Harmony,113.64,1.8544623851776123,0.1817891667534813,Harmony,Ranked Harmony,Harmony
Track00812,S05,Electric Guitar (muted),Harmony,113.64,2.165983200073242,0.1096747212639542,Harmony,Ranked Harmony,Harmony
Track00812,S06,Voice Oohs,Harmony,113.64,1.4586032629013062,0.3421246091439665,Harmony,Ranked Harmony,Lead
Track00812,S07,Voice Oohs,Harmony,113.64,1.4564436674118042,0.3866948178815703,Harmony,Ranked Harmony,Lead
Track00812,S08,Shakuhachi,Lead,113.64,1.3170380592346191,0.3954486528613602,Lead,Top 2/8 Poly,Harmony
Track00812,S09,Shakuhachi,Lead,113.64,1.3501332998275757,0.528970317398457,Lead,Top 2/8 Poly,Harmony
Track00816,S00,Electric Piano 1,Harmony,163.04,1.781939148902893,0.3880625253207037,Harmony,Ranked Harmony,Harmony
Track00816,S01,String Ensemble 2,Lead,163.04,1.342766046524048,0.3270334103626177,Lead,Top 2/6 Poly,Lead
Track00816,S02,Acoustic Guitar (steel),Harmony,163.04,1.8953721523284912,0.4392800893025188,Harmony,Ranked Harmony,Lead
Track00816,S03,Drums,Drums,163.04,2.4172987937927246,0.6543014371586516,Drums,List Match,Drums
Track00816,S04,Voice Oohs,Lead,163.04,1.547365427017212,0.2484901323425383,Lead,Top 2/6 Poly,Lead
Track00816,S05,Electric Bass (finger),Bass,163.04,1.5495779514312744,0.4243174509571866,Bass,List Match,Bass
Track00816,S06,Brass Section,Harmony,163.04,1.7816747426986694,0.3170080164366945,Harmony,Ranked Harmony,Harmony
Track00816,S07,Synth Voice,Harmony,163.04,1.8860251903533936,0.3492932490850156,Harmony,Ranked Harmony,Harmony
Track00814,S00,Electric Bass (finger),Bass,156.25,1.361288070678711,0.3316398127171343,Bass,List Match,Bass
Track00814,S01,Electric Piano 2,Harmony,156.25,1.6794689893722534,0.4327922133407065,Harmony,Ranked Harmony,Harmony
Track00814,S02,Electric Guitar (clean),Harmony,156.25,1.8843423128128047,0.1502999994357373,Harmony,Ranked Harmony,Harmony
Track00814,S03,Acoustic Guitar (nylon),Harmony,156.25,1.7504321336746216,0.5964147797983327,Harmony,Ranked Harmony,Harmony
Track00814,S05,Pad 1 (new age),Harmony,156.25,1.8804781436920168,0.2303781633257625,Harmony,Ranked Harmony,Harmony
Track00814,S06,String Ensemble 1,Harmony,156.25,1.975707769393921,0.3311212348337841,Harmony,Ranked Harmony,Harmony
Track00814,S07,String Ensemble 1,Lead,156.25,1.5596696138381958,0.5405410350138943,Lead,Top 3/9 Poly,Lead
Track00814,S08,Tenor Sax,Lead,156.25,1.1167185306549072,0.2551528235799682,Lead,Top 3/9 Poly,Lead
Track00814,S09,Drums,Drums,156.25,2.467591524124145,0.5342172474372658,Drums,List Match,Drums
Track00814,S10,Voice Oohs,Harmony,156.25,1.6753287315368652,0.4491649291636931,Harmony,Ranked Harmony,Lead
Track00814,S11,Vibraphone,Lead,156.25,-1.0,-1.0,Lead,Top 3/9 Poly,Harmony
Track00822,S00,Drums,Drums,174.42,2.464185237884521,0.5539977660402206,Drums,List Match,Drums
Track00822,S01,Electric Bass (pick),Bass,174.42,1.9776995182037356,0.3862500075044077,Bass,List Match,Bass
Track00822,S02,Electric Guitar (clean),Harmony,174.42,1.7989537715911863,0.4367718114218162,Harmony,Ranked Harmony,Harmony
Track00822,S03,Electric Piano 2,Harmony,174.42,1.789245843887329,0.4427520183715948,Harmony,Ranked Harmony,Harmony
Track00822,S04,Pad 1 (new age),Lead,174.42,1.272930145263672,0.335989672194215,Lead,Top 2/6 Poly,Lead
Track00822,S05,Pan Flute,Lead,174.42,1.4507704973220823,0.2915219533845247,Lead,Top 2/6 Poly,Lead
Track00822,S06,Electric Piano 1,Harmony,174.42,1.58355712890625,0.1750086805554285,Harmony,Ranked Harmony,Lead
Track00822,S07,Choir Aahs,Harmony,174.42,1.887950420379639,0.3528009308319928,Harmony,Ranked Harmony,Harmony
Track00813,S00,Synth Strings 1,Harmony,98.68,1.815257787704468,0.2276792891713448,Harmony,Ranked Harmony,Harmony
Track00813,S01,Electric Piano 2,Lead,98.68,1.4575077295303345,0.4487749360376064,Lead,Top 4/12 Poly,Harmony
Track00813,S02,Acoustic Guitar (nylon),Harmony,98.68,1.7408636808395386,0.6561113871013088,Harmony,Ranked Harmony,Harmony
Track00813,S03,Accordion,Lead,98.68,0.9033694267272948,0.3035151339575221,Lead,Top 4/12 Poly,Harmony
Track00813,S04,Drums,Drums,98.68,2.4256703853607178,0.5922471402958305,Drums,List Match,Drums
Track00813,S05,Violin,Lead,98.68,1.1159859895706177,0.2557351627879614,Lead,Top 4/12 Poly,Lead
Track00813,S06,Ocarina,Lead,98.68,0.6426918506622314,0.2649076985507783,Lead,Top 4/12 Poly,Lead
Track00813,S07,Honky-tonk Piano,Harmony,98.68,1.6621557474136353,0.5482445049315628,Harmony,Ranked Harmony,Harmony
Track00813,S08,Synth Voice,Harmony,98.68,1.851467251777649,0.3312599054332227,Harmony,Ranked Harmony,Lead
Track00813,S09,Electric Bass (finger),Bass,98.68,1.4625575542449951,0.2086440953444396,Bass,List Match,Bass
Track00813,S10,Acoustic Guitar (steel),Harmony,98.68,1.796955943107605,0.5481075951357315,Harmony,Ranked Harmony,Harmony
Track00813,S11,Electric Bass (pick),Bass,98.68,1.854491949081421,0.1757538411695562,Bass,List Match,Bass
Track00813,S12,Pizzicato Strings,Harmony,98.68,1.9382089376449585,0.8535026652047453,Harmony,Ranked Harmony,Harmony
Track00813,S13,Overdriven Guitar,Harmony,98.68,1.8477312326431277,0.0860897444181896,Harmony,Ranked Harmony,Harmony
Track00813,S14,Honky-tonk Piano,Harmony,98.68,1.6486746072769165,0.5210858339462753,Harmony,Ranked Harmony,Harmony
Track00823,S00,Acoustic Guitar (steel),Harmony,129.31,1.707356095314026,0.5180152131323045,Harmony,Ranked Harmony,Lead
Track00823,S02,Acoustic Guitar (steel),Harmony,129.31,2.14457368850708,0.4356764738726574,Harmony,Ranked Harmony,Lead
Track00823,S03,Acoustic Guitar (steel),Harmony,129.31,1.6841427087783811,0.7377814657156375,Harmony,Ranked Harmony,Harmony
Track00823,S04,Electric Guitar (clean),Harmony,129.31,1.9583609104156492,0.1938853895818123,Harmony,Ranked Harmony,Harmony
Track00823,S05,Electric Bass (finger),Bass,129.31,2.105920553207397,0.1817668956586977,Bass,List Match,Bass
Track00823,S06,Voice Oohs,Harmony,129.31,1.5137243270874023,0.3742769000770217,Harmony,Ranked Harmony,Harmony
Track00823,S07,Harmonica,Harmony,129.31,1.874149203300476,0.451896099445925,Harmony,Ranked Harmony,Lead
Track00823,S08,Drums,Drums,129.31,2.4377105236053467,0.4427809729925857,Drums,List Match,Drums
Track00823,S09,Bright Acoustic Piano,Lead,129.31,-1.0,-1.0,Lead,Top 2/8 Poly,Harmony
Track00823,S10,Overdriven Guitar,Lead,129.31,-1.0,-1.0,Lead,Top 2/8 Poly,Harmony
Track00828,S00,Bright Acoustic Piano,Lead,166.67,1.605211615562439,0.4372528357919248,Lead,Top 2/6 Poly,Lead
Track00828,S01,Bassoon,Lead,166.67,1.412561297416687,0.4450602488783681,Lead,Top 2/6 Poly,Lead
Track00828,S02,Electric Grand Piano,Harmony,166.67,2.156583786010742,0.4020428687691691,Harmony,Ranked Harmony,Harmony
Track00828,S03,Fretless Bass,Bass,166.67,1.6336416006088257,0.2472501711150332,Bass,List Match,Bass
Track00828,S05,String Ensemble 1,Harmony,166.67,1.9331296682357788,0.2537177074735622,Harmony,Ranked Harmony,Harmony
Track00828,S06,Voice Oohs,Harmony,166.67,1.814032793045044,0.2219933284680448,Harmony,Ranked Harmony,Lead
Track00828,S07,Drums,Drums,166.67,2.4422335624694824,0.5945521204413929,Drums,List Match,Drums
Track00828,S08,Overdriven Guitar,Harmony,166.67,2.168696880340576,0.2058681436287286,Harmony,Ranked Harmony,Harmony
Track00818,S00,Bright Acoustic Piano,Lead,129.31,1.7590540647506714,0.359648080694145,Lead,Top 4/12 Poly,Harmony
Track00818,S01,Fretless Bass,Bass,129.31,1.460895538330078,0.3122213089309155,Bass,List Match,Bass
Track00818,S02,Electric Guitar (clean),Harmony,129.31,1.8067147731781008,0.309108113114285,Harmony,Ranked Harmony,Harmony
Track00818,S03,Electric Piano 2,Harmony,129.31,2.0048165321350098,0.2053903175785486,Harmony,Ranked Harmony,Lead
Track00818,S05,Dulcimer,Harmony,129.31,2.447566509246826,0.6596938270921442,Harmony,Ranked Harmony,Harmony
Track00818,S06,Choir Aahs,Lead,129.31,1.4829752445220947,0.3015364311487541,Lead,Top 4/12 Poly,Harmony
Track00818,S07,String Ensemble 1,Harmony,129.31,1.9149296283721924,0.1644481711393944,Harmony,Ranked Harmony,Harmony
Track00818,S08,String Ensemble 1,Harmony,129.31,1.9148436784744265,0.1731295036114551,Harmony,Ranked Harmony,Harmony
Track00818,S09,Drums,Drums,129.31,2.462085962295532,0.4161071522967189,Drums,List Match,Drums
Track00818,S10,Soprano Sax,Lead,129.31,1.6153348684310913,0.2251137168923541,Lead,Top 4/12 Poly,Lead
Track00818,S11,Acoustic Guitar (steel),Harmony,129.31,2.1517364978790283,0.5445582667730731,Harmony,Ranked Harmony,Harmony
Track00818,S12,Acoustic Guitar (steel),Harmony,129.31,2.156824111938477,0.4160662264005315,Harmony,Ranked Harmony,Harmony
Track00818,S13,Synth Strings 1,Harmony,129.31,2.2984423637390137,0.1327085692402883,Harmony,Ranked Harmony,Harmony
Track00818,S14,Distortion Guitar,Lead,129.31,-1.0,-1.0,Lead,Top 4/12 Poly,Lead
Track00824,S00,Bright Acoustic Piano,Harmony,131.58,2.075534582138061,0.2499494767148593,Harmony,Ranked Harmony,Harmony
Track00824,S01,Drums,Drums,131.58,2.4633049964904785,0.5756180438740293,Drums,List Match,Drums
Track00824,S02,Trombone,Lead,131.58,1.3009401559829712,0.2722646655309473,Lead,Top 4/12 Poly,Lead
Track00824,S03,Trombone,Lead,131.58,1.0011863708496094,0.2600052547741938,Lead,Top 4/12 Poly,Harmony
Track00824,S04,Trumpet,Harmony,131.58,1.650406002998352,0.3252059023559706,Harmony,Ranked Harmony,Lead
Track00824,S05,String Ensemble 1,Harmony,131.58,1.5922536849975586,0.3285665687499262,Harmony,Ranked Harmony,Harmony
Track00824,S06,Fretless Bass,Bass,131.58,1.6965808868408203,0.4175547258794423,Bass,List Match,Bass
Track00824,S07,Electric Guitar (jazz),Harmony,131.58,1.821401834487915,0.2746662068102916,Harmony,Ranked Harmony,Lead
Track00824,S08,Tuba,Bass,131.58,1.0710678100585938,0.2809398093916039,Bass,List Match,Bass
Track00824,S09,Electric Piano 1,Harmony,131.58,1.7951091527938845,0.2261840175370837,Harmony,Ranked Harmony,Harmony
Track00824,S10,Overdriven Guitar,Harmony,131.58,1.6498466730117798,0.2970299490687073,Harmony,Ranked Harmony,Harmony
Track00824,S11,Overdriven Guitar,Harmony,131.58,1.9646821022033687,0.2177408573820051,Harmony,Ranked Harmony,Harmony
Track00824,S12,Overdriven Guitar,Harmony,131.58,1.6001325845718384,0.2966314150785012,Harmony,Ranked Harmony,Harmony
Track00824,S13,Cello,Lead,131.58,1.553430199623108,0.3112207197337856,Lead,Top 4/12 Poly,Harmony
Track00824,S14,Tremolo Strings,Lead,131.58,1.4758095741271973,0.2796526127310383,Lead,Top 4/12 Poly,Harmony
Track00825,S00,Drums,Drums,125.0,2.3801920413970947,0.6832865782431707,Drums,List Match,Drums
Track00825,S01,String Ensemble 1,Harmony,125.0,1.9487746953964236,0.3682664727856555,Harmony,Ranked Harmony,Harmony
Track00825,S02,Electric Piano 1,Harmony,125.0,1.4706772565841677,0.5783086185759858,Harmony,Ranked Harmony,Harmony
Track00825,S03,Acoustic Grand Piano,Harmony,125.0,1.8206297159194944,0.6879300885218457,Harmony,Ranked Harmony,Harmony
Track00825,S04,Muted Trumpet,Harmony,125.0,1.7645901441574097,0.3228444237957598,Harmony,Ranked Harmony,Lead
Track00825,S05,French Horn,Harmony,125.0,1.417040228843689,0.3960994984800059,Harmony,Ranked Harmony,Harmony
Track00825,S06,Tenor Sax,Lead,125.0,1.116771221160889,0.5080528174231396,Lead,Top 4/13 Poly,Lead
Track00825,S07,Pad 2 (warm),Harmony,125.0,1.952616810798645,0.3398849216223093,Harmony,Ranked Harmony,Harmony
Track00825,S08,Acoustic Guitar (steel),Harmony,125.0,1.890114903450012,0.2896848106943965,Harmony,Ranked Harmony,Harmony
Track00825,S09,Fretless Bass,Bass,125.0,1.3153257369995115,0.2351401919030228,Bass,List Match,Bass
Track00825,S10,Pad 4 (choir),Harmony,125.0,1.5249760150909424,0.32481995303201,Harmony,Ranked Harmony,Harmony
Track00825,S11,Oboe,Lead,125.0,1.2300158739089966,0.3392360749708066,Lead,Top 4/13 Poly,Harmony
Track00825,S12,Acoustic Guitar (nylon),Harmony,125.0,2.3105998039245605,0.5415234156317633,Harmony,Ranked Harmony,Lead
Track00825,S13,Brass Section,Lead,125.0,-1.0,-1.0,Lead,Top 4/13 Poly,Harmony
Track00825,S14,Violin,Lead,125.0,-1.0,-1.0,Lead,Top 4/13 Poly,Harmony
Track00826,S00,Drums,Drums,163.04,2.4384007453918457,0.5650940799748093,Drums,List Match,Drums
Track00826,S02,Synth Strings 2,Harmony,163.04,1.9180079698562624,0.2795990418731549,Harmony,Ranked Harmony,Harmony
Track00826,S03,Electric Guitar (clean),Harmony,163.04,2.1831111907958984,0.1501377811032123,Harmony,Ranked Harmony,Harmony
Track00826,S04,Glockenspiel,Harmony,163.04,1.7814998626708984,0.7073685094113005,Harmony,Ranked Harmony,Lead
Track00826,S05,Glockenspiel,Harmony,163.04,1.9052107334136963,0.4175100581989817,Harmony,Ranked Harmony,Lead
Track00826,S06,Electric Grand Piano,Lead,163.04,1.3104830980300903,0.4329304358594331,Lead,Top 3/11 Poly,Harmony
Track00826,S07,Acoustic Guitar (steel),Harmony,163.04,2.1981847286224365,0.5570623858414394,Harmony,Ranked Harmony,Harmony
Track00826,S08,Acoustic Guitar (steel),Harmony,163.04,2.0483803749084477,0.4880940050977405,Harmony,Ranked Harmony,Lead
Track00826,S09,Pad 2 (warm),Lead,163.04,1.7328764200210571,0.190320631023663,Lead,Top 3/11 Poly,Harmony
Track00826,S10,Distortion Guitar,Lead,163.04,1.199443221092224,0.3318111633592854,Lead,Top 3/11 Poly,Harmony
Track00826,S11,Voice Oohs,Harmony,163.04,1.901900291442871,0.4117842181487574,Harmony,Ranked Harmony,Harmony
